YEAR,MONTH,DAY,HOUR,TEMP,WS,WD,HUM,AP,SLP,VISIBILITY,GTEMP,ELEC
2023,2,27,9,1.5,0.9,110,68,1032.2,1037.3,1549,0.1,0.94
2023,2,27,10,3.9,1.2,160,60,1032,1037,1458,9.7,1.08
2023,2,27,11,6,1.4,110,50,1031.5,1036.5,1665,15.9,0.79
2023,2,27,12,7.8,2.1,160,33,1030.5,1035.5,2656,21.6,0.97
2023,2,27,13,9.6,1.1,90,35,1029.2,1034.1,2128,25.4,0.83
2023,2,27,14,10.6,2.6,250,29,1028.2,1033.1,2512,25.8,0.82
2023,2,27,15,11,2.8,250,33,1027.8,1032.7,2222,22.6,0.75
2023,2,27,16,10.3,3.6,290,34,1027.5,1032.4,2650,18.8,0.68
2023,2,27,17,9.5,3.2,290,31,1027.5,1032.4,3183,10.6,0.7
2023,2,27,18,7.1,2.9,270,35,1027.3,1032.3,3672,6,0.7
2023,2,27,19,4.9,2.2,290,34,1027.5,1032.5,3518,2.9,0.68
2023,2,27,20,2.8,1.5,230,38,1027.5,1032.6,2556,0.4,0.89
2023,2,27,21,1.8,0.6,230,38,1027.4,1032.5,3582,-1,0.88
2023,2,27,22,1.3,1.1,250,38,1027.5,1032.6,4608,-1.1,0.8
2023,2,27,23,0,0.4,0,43,1026.9,1032,2545,-1.5,0.89
2023,2,28,0,-1.8,0.7,270,62,1026.7,1031.8,2778,-1.7,0.71
2023,2,28,1,-2.5,0.5,110,69,1026.2,1031.4,2465,-2,0.81
2023,2,28,2,-3.2,1.1,290,65,1025.8,1031,2724,-2.2,0.78
2023,2,28,3,-3.7,1.2,290,80,1025.5,1030.7,1942,-2.4,0.96
2023,2,28,4,-3.8,1.1,290,74,1025,1030.2,2356,-2.5,0.57
2023,2,28,5,-4.4,0.7,290,82,1024.7,1029.9,1874,-2.7,0.43
2023,2,28,6,-4.1,0.5,320,80,1024.6,1029.8,1981,-2.9,0.44
2023,2,28,7,-4,0.2,0,78,1024.9,1030.1,1997,-2.9,0.46
2023,2,28,8,-1.8,0.7,90,75,1025.1,1030.2,1410,-1.8,0.68
2023,2,28,9,2.3,1,110,63,1025.3,1030.4,1291,0.2,1.05
2023,2,28,10,5.1,1,140,51,1025,1030,1700,10.3,1.1
2023,2,28,11,6.6,2.5,250,53,1024.6,1029.6,1901,15.4,1.06
2023,2,28,12,7.1,3.3,270,57,1024.1,1029.1,1632,21.7,0.81
2023,2,28,13,8.6,2.1,230,46,1022.8,1027.7,2332,24.6,0.88
2023,2,28,14,9,3,250,51,1022,1026.9,1839,23.9,0.84
2023,2,28,15,9.1,2.9,250,54,1021.1,1026,1910,23.1,0.75
2023,2,28,16,8.9,2.6,250,53,1020.6,1025.5,2010,17.4,0.57
2023,2,28,17,7.5,3,270,60,1020.5,1025.4,2153,10.3,0.63
2023,2,28,18,6.6,3.1,270,65,1020.5,1025.4,3221,6.5,0.81
2023,2,28,19,6.3,1.1,290,66,1020.6,1025.6,2249,5.6,0.93
2023,2,28,20,6.3,0.6,290,65,1020.6,1025.6,2647,5.1,1.14
2023,2,28,21,5.9,0,0,67,1020.5,1025.5,2402,4.6,0.91
2023,2,28,22,6.1,0.8,340,68,1020,1025,2625,4.1,0.93
2023,2,28,23,5.5,0.7,320,70,1020.1,1025.1,2239,3.8,0.61
2023,3,1,0,5.5,0.9,230,72,1020,1025,2198,4,0.96
2023,3,1,1,5.4,1.6,110,73,1019.5,1024.5,1784,3.9,0.73
2023,3,1,2,5.2,1.8,140,75,1019.2,1024.2,1451,3.8,0.6
2023,3,1,3,4.9,0.6,110,76,1018.6,1023.6,1378,3.2,0.98
2023,3,1,4,4.8,0.3,0,77,1018.1,1023.1,1302,3.5,0.75
2023,3,1,5,5,0.2,0,76,1017.4,1022.4,1139,3.5,0.41
2023,3,1,6,4.9,1.5,290,78,1017.6,1022.6,1145,3.4,0.55
2023,3,1,7,4.9,1.1,250,81,1017.5,1022.5,1148,2.8,0.39
2023,3,1,8,3.8,0.5,200,85,1017.5,1022.5,818,2.2,0.41
2023,3,1,9,5.9,1.5,270,76,1017.5,1022.4,1301,6.7,0.7
2023,3,1,10,6.9,2.8,290,65,1017.4,1022.3,2540,8.6,0.97
2023,3,1,11,7.3,2.5,290,62,1017.1,1022,3011,10.4,0.89
2023,3,1,12,7.2,3.6,290,61,1017,1021.9,1569,9.2,0.66
2023,3,1,13,7.1,3.5,270,65,1016.4,1021.3,1702,9.2,0.46
2023,3,1,14,8,4.6,270,53,1015.5,1020.4,1290,12,0.55
2023,3,1,15,8,4.5,270,59,1015.4,1020.3,1033,12.4,0.62
2023,3,1,16,8,6.2,270,52,1015.6,1020.5,1490,12.9,0.6
2023,3,1,17,8.6,5.5,290,28,1015.6,1020.5,4325,8.5,0.52
2023,3,1,18,7.4,4.4,320,26,1016.2,1021.1,5000,5,0.55
2023,3,1,19,6,4.1,290,28,1017.3,1022.2,5000,2.8,1.01
2023,3,1,20,5.3,3.4,290,28,1018.2,1023.2,5000,1.6,1.01
2023,3,1,21,4,2.6,270,33,1018.7,1023.7,5000,0.3,0.92
2023,3,1,22,3.7,2.3,290,35,1019.3,1024.3,5000,-0.4,0.79
2023,3,1,23,3.2,2.9,290,36,1019.6,1024.6,5000,-0.9,0.79
2023,3,2,0,2.8,3.1,290,40,1019.9,1024.9,5000,-1.1,0.8
2023,3,2,1,2.5,4.4,290,39,1020.4,1025.4,5000,-1.1,0.81
2023,3,2,2,1.9,3.7,290,35,1020.9,1025.9,5000,-1,0.8
2023,3,2,3,1.1,3.1,290,32,1020.8,1025.9,5000,-1.3,0.8
2023,3,2,4,0.5,3.1,290,30,1021,1026.1,5000,-1.6,0.76
2023,3,2,5,0.2,3.9,290,32,1021.2,1026.3,4776,-1.8,0.76
2023,3,2,6,-0.2,3.2,290,34,1021.8,1026.9,4223,-1.9,0.5
2023,3,2,7,-0.6,1.7,290,34,1022.5,1027.6,3852,-2.2,0.48
2023,3,2,8,0.1,2.5,320,32,1023.4,1028.5,3641,-1.5,0.7
2023,3,2,9,1.4,4,320,27,1024.1,1029.2,3848,0.2,0.96
2023,3,2,10,2.2,3.8,290,23,1024.5,1029.5,4047,9.1,0.85
2023,3,2,11,3.3,3.7,290,22,1024.5,1029.5,4167,16.6,1.5
2023,3,2,12,3.8,3.8,290,20,1024.2,1029.2,4549,22.4,1.08
2023,3,2,13,5,3.6,290,19,1023.4,1028.4,4696,25,1.09
2023,3,2,14,5,5,250,28,1022.6,1027.6,3613,21.8,1
2023,3,2,15,4.8,5,250,29,1022.6,1027.6,3754,18.2,0.93
2023,3,2,16,5,4.3,250,29,1022.4,1027.4,4480,14.6,1.14
2023,3,2,17,4.1,3.8,250,32,1022.6,1027.6,4689,7.1,1.06
2023,3,2,18,2.8,3.3,250,43,1023.1,1028.1,5000,3.5,1.03
2023,3,2,19,1.6,2.1,270,51,1023.5,1028.6,4974,1,1.15
2023,3,2,20,0.5,1.6,230,52,1023.9,1029,4841,-0.5,1.02
2023,3,2,21,-0.1,1.1,250,57,1024.1,1029.2,4510,-1.6,1.49
2023,3,2,22,-0.7,0.6,160,61,1024.3,1029.4,4513,-1.9,0.91
2023,3,2,23,-1.2,2.3,110,66,1024.4,1029.5,3862,-1.8,1.11
2023,3,3,0,-1.5,0.7,160,69,1024.5,1029.6,3786,-2,1.06
2023,3,3,1,-1.9,0.9,110,73,1024.8,1029.9,3605,-2.2,1.02
2023,3,3,2,-2.1,1.9,110,77,1024.4,1029.5,3288,-2.3,1.02
2023,3,3,3,-2.6,1,160,80,1024,1029.1,3044,-2.5,1.22
2023,3,3,4,-2.5,1.6,140,80,1023.6,1028.7,2631,-2.4,1.2
2023,3,3,5,-3.2,1.6,110,83,1023.5,1028.7,2632,-2.7,0.54
2023,3,3,6,-2.9,1.2,140,80,1023.7,1028.8,2547,-2.7,0.52
2023,3,3,7,-2.9,1.5,140,80,1024,1029.1,2532,-2.7,0.51
2023,3,3,8,-1.8,1.6,110,76,1024.3,1029.4,2319,-1.6,0.72
2023,3,3,9,1.3,2.1,140,62,1024.5,1029.6,3220,0.3,0.63
2023,3,3,10,4,2.4,160,55,1024,1029,4413,9.7,0.67
2023,3,3,11,5.7,2.7,160,51,1023.8,1028.8,3286,15.7,0.6
2023,3,3,12,8.6,2.7,200,42,1023.1,1028,4442,22.1,0.6
2023,3,3,13,9.5,3.4,270,42,1022.5,1027.4,4521,25.1,0.66
2023,3,3,14,10,3.5,270,42,1021.5,1026.4,4381,25.7,0.71
2023,3,3,15,10.4,4.1,250,45,1021.2,1026.1,4134,22.2,0.61
2023,3,3,16,10.1,3.2,290,49,1021,1025.9,3399,18.7,0.83
2023,3,3,17,9.4,3.3,290,54,1021.3,1026.2,3211,12,0.73
2023,3,3,18,8,3.2,290,62,1021.8,1026.7,2950,7.8,0.75
2023,3,3,19,6.7,1.6,270,67,1022.4,1027.4,2797,4.7,0.93
2023,3,3,20,5.4,0.3,0,73,1022.8,1027.8,2453,2.8,1.03
2023,3,3,21,4.6,0.1,0,77,1023,1028,2098,1.9,0.98
2023,3,3,22,4.3,1,230,79,1023.5,1028.5,2007,2.9,0.85
2023,3,3,23,5.3,1.5,230,78,1023.9,1028.9,2813,3.9,0.69
2023,3,4,0,4.9,1.2,110,77,1024,1029,2169,3.3,0.87
2023,3,4,1,3.7,1.7,140,82,1024.3,1029.3,1779,1.7,0.75
2023,3,4,2,3.5,1.6,90,84,1024.5,1029.5,1521,2.2,0.74
2023,3,4,3,2.8,0.2,0,86,1024.3,1029.3,1547,1.2,0.95
2023,3,4,4,3,0.4,0,88,1024,1029,1562,1.9,0.66
2023,3,4,5,3.4,0.8,110,85,1024,1029,1496,2.2,0.78
2023,3,4,6,3.2,0,0,87,1024.3,1029.3,1383,2.4,1.05
2023,3,4,7,3.7,1.3,110,85,1024.4,1029.4,1345,2.5,0.63
2023,3,4,8,4.5,1.7,70,83,1024.7,1029.7,827,3.1,0.93
2023,3,4,9,6,1.8,90,74,1025.1,1030.1,745,6.2,0.75
2023,3,4,10,6.8,2.3,90,71,1025.3,1030.3,829,9.5,0.45
2023,3,4,11,8.2,1.9,70,63,1025.2,1030.1,960,17.3,0.72
2023,3,4,12,9.9,1.7,70,54,1024.8,1029.7,1027,24.1,0.95
2023,3,4,13,11.5,2.2,90,48,1024,1028.9,1103,27.3,0.7
2023,3,4,14,12.8,2.6,200,41,1023,1027.8,1201,26.5,0.89
2023,3,4,15,13.9,2.1,230,35,1022.5,1027.3,1010,25.9,1.04
2023,3,4,16,13.4,3,270,41,1022.5,1027.3,1310,21.3,0.36
2023,3,4,17,11.9,2.9,250,43,1022.5,1027.4,1300,14.9,0.39
2023,3,4,18,9.9,2.7,270,54,1023,1027.9,1110,10.2,0.48
2023,3,4,19,7.8,2.4,270,62,1023.5,1028.4,1269,6.6,0.6
2023,3,4,20,5.8,1.2,250,70,1024.1,1029.1,1066,4.3,0.68
2023,3,4,21,4.5,1.9,250,83,1024.4,1029.4,747,3.6,0.72
2023,3,4,22,4.1,1.4,250,87,1024.8,1029.8,707,2.3,0.64
2023,3,4,23,3.2,0.7,250,87,1024.7,1029.7,779,1.4,0.79
2023,3,5,0,2.3,0.6,250,90,1024.5,1029.5,622,0.6,0.55
2023,3,5,1,1.9,0.3,0,94,1024.7,1029.8,512,0.1,0.53
2023,3,5,2,1,0.5,270,94,1024.6,1029.7,413,-0.4,0.55
2023,3,5,3,0.3,0.7,270,95,1024.4,1029.5,354,-0.8,0.56
2023,3,5,4,-0.2,0.4,0,97,1024.2,1029.3,341,-1.3,0.52
2023,3,5,5,-0.6,0.6,290,98,1024.3,1029.4,266,-1.6,0.43
2023,3,5,6,-1,0.6,290,97,1024.3,1029.4,266,-1.7,0.47
2023,3,5,7,-1,0.4,0,97,1024.7,1029.8,292,-1.5,0.51
2023,3,5,8,0,0.4,0,99,1025,1030.1,283,-0.3,0.5
2023,3,5,9,2.9,0.2,0,95,1025.3,1030.3,482,4.4,0.92
2023,3,5,10,7,1.1,160,70,1025.3,1030.3,512,12.9,0.36
2023,3,5,11,9.8,1.4,160,55,1024.5,1029.4,661,20.4,0.58
2023,3,5,12,12.4,1.9,200,43,1023.6,1028.4,1093,26.3,0.61
2023,3,5,13,13.8,1,320,38,1022.6,1027.4,1027,29.9,0.76
2023,3,5,14,14.9,2.4,270,33,1021.4,1026.2,1097,29.4,0.55
2023,3,5,15,14.8,3.3,290,30,1020.9,1025.7,1220,27.6,0.44
2023,3,5,16,14.2,3.3,270,28,1020.6,1025.4,1638,21.7,0.38
2023,3,5,17,13.5,3.1,250,20,1020.3,1025.1,3386,14.7,0.36
2023,3,5,18,11.4,2.8,270,22,1020.3,1025.2,4960,9.9,0.59
2023,3,5,19,8,1,250,34,1020.5,1025.4,4482,6,0.62
2023,3,5,20,6.6,0.9,200,41,1020.7,1025.6,3232,3.9,0.64
2023,3,5,21,5.8,1.2,230,42,1020.8,1025.8,2833,2.4,0.53
2023,3,5,22,4.1,1.2,270,50,1021.1,1026.1,2962,1.4,0.65
2023,3,5,23,2.4,0.4,0,59,1020.9,1025.9,2637,0.5,0.52
2023,3,6,0,1.5,0,0,62,1021,1026,2604,-0.4,0.61
2023,3,6,1,0.9,0.2,0,64,1021,1026.1,2478,-1,0.51
2023,3,6,2,-0.2,0.3,0,67,1021,1026.1,2470,-1.6,0.5
2023,3,6,3,-0.4,0,0,68,1020.7,1025.8,2476,-2.1,0.48
2023,3,6,4,-0.8,0,0,69,1020.4,1025.5,2086,-2.2,0.49
2023,3,6,5,-1.2,0.2,0,70,1020.3,1025.4,1855,-2.3,0.63
2023,3,6,6,-1.7,0.9,320,76,1020.6,1025.7,1931,-2.3,0.37
2023,3,6,7,-1.6,1.1,290,77,1020.6,1025.7,1756,-1.8,0.45
2023,3,6,8,0.6,0.5,110,70,1021,1026.1,1770,-0.7,0.74
2023,3,6,9,5.2,0.6,180,55,1021.1,1026.1,1365,4.4,0.82
2023,3,6,10,8.9,2,110,33,1020.9,1025.8,2117,16.2,1.17
2023,3,6,11,11.8,1.5,110,27,1020.2,1025,1870,24.5,1.3
2023,3,6,12,13.4,2.3,200,22,1019.4,1024.2,2121,29.3,0.89
2023,3,6,13,15.1,3.6,230,18,1018.4,1023.2,2327,31.7,0.77
2023,3,6,14,15.8,2.7,230,19,1017.2,1022,2508,31.9,0.72
2023,3,6,15,15.8,3.2,250,21,1016.6,1021.4,2175,27.9,0.74
2023,3,6,16,15.5,4,230,22,1016.5,1021.3,2195,21.8,0.71
2023,3,6,17,14.4,1.7,250,28,1016.5,1021.3,1938,16.1,0.73
2023,3,6,18,12.2,2.3,290,37,1016.4,1021.2,2055,11.3,0.7
2023,3,6,19,9.8,1.3,230,46,1016.3,1021.2,2053,7,0.81
2023,3,6,20,8.5,0.6,90,52,1016.3,1021.2,1783,4.9,0.9
2023,3,6,21,7.2,1,320,56,1016.8,1021.7,1766,3.6,0.86
2023,3,6,22,6.2,0.6,50,58,1017.3,1022.2,2283,2.8,1.07
2023,3,6,23,5,0.6,290,65,1017.6,1022.6,1753,2.5,0.81
2023,3,7,0,4.9,1,50,66,1017.3,1022.3,1710,2.1,0.95
2023,3,7,1,4.2,0.8,110,70,1016.9,1021.9,1570,1.7,0.82
2023,3,7,2,3.6,0.1,0,75,1016.8,1021.8,1284,1.8,0.72
2023,3,7,3,4.7,2,90,73,1016.1,1021.1,1242,2.3,0.98
2023,3,7,4,5.1,0.9,110,73,1015.9,1020.9,1062,3.4,0.89
2023,3,7,5,5.1,0.3,0,69,1016,1021,1534,2.3,0.82
2023,3,7,6,4,0.7,250,73,1016,1021,1299,1.4,0.74
2023,3,7,7,4,0.4,0,73,1016.2,1021.2,1353,0.9,0.44
2023,3,7,8,4.7,0.1,0,72,1016.5,1021.5,1238,2.7,0.78
2023,3,7,9,9.2,0.5,90,54,1016.9,1021.8,1793,8.6,0.75
2023,3,7,10,12.5,1.8,110,42,1016.9,1021.7,2239,17,0.76
2023,3,7,11,14,2.1,140,46,1016.3,1021.1,2284,23.5,0.8
2023,3,7,12,15.2,3.7,200,49,1015.8,1020.6,2009,26.6,0.66
2023,3,7,13,16.9,2.6,230,46,1014.8,1019.5,1905,30.9,0.69
2023,3,7,14,17.8,3.6,200,44,1013.9,1018.6,1758,30.1,0.67
2023,3,7,15,18.1,4,230,47,1013.4,1018.1,1757,27.3,0.89
2023,3,7,16,17.6,3.1,250,49,1013.3,1018,1747,24.3,0.46
2023,3,7,17,16.3,3.4,230,51,1013.4,1018.1,1592,17.8,0.6
2023,3,7,18,13.9,3.8,230,59,1013.8,1018.6,1337,13.4,0.82
2023,3,7,19,12,2.2,230,67,1014.3,1019.1,1321,10.1,0.85
2023,3,7,20,10.4,2.1,230,74,1014.7,1019.6,1124,8.3,1.45
2023,3,7,21,9.3,0.6,250,79,1015.1,1020,1010,6.4,0.89
2023,3,7,22,8.1,0,0,83,1015.4,1020.3,840,5.2,0.95
2023,3,7,23,7.6,0,0,87,1015.5,1020.4,717,4.4,0.89
2023,3,8,0,6.6,0.3,0,91,1015.6,1020.5,507,3.8,0.88
2023,3,8,1,5.8,0.2,0,93,1015.7,1020.6,433,3.4,0.83
2023,3,8,2,5.2,1.1,50,93,1015.5,1020.5,466,2.9,0.95
2023,3,8,3,4.9,0.6,90,95,1015.1,1020,522,2.6,1.06
2023,3,8,4,4.3,0.6,70,95,1014.7,1019.7,536,2.2,0.85
2023,3,8,5,3.9,0.6,250,95,1014.8,1019.8,419,2.5,0.58
2023,3,8,6,4.9,1.4,90,94,1014.9,1019.8,682,2.3,0.48
2023,3,8,7,5.2,0.4,0,90,1015.2,1020.2,789,2.2,0.57
2023,3,8,8,6.2,0.1,0,87,1015.7,1020.6,951,4.4,0.67
2023,3,8,9,9.8,1.7,270,71,1016.5,1021.4,1195,8.6,0.68
2023,3,8,10,11.6,0.1,0,61,1016.4,1021.2,1367,13.4,0.79
2023,3,8,11,14,1.9,160,50,1015.9,1020.7,2404,17.2,0.71
2023,3,8,12,15.6,2,140,45,1015.2,1020,2254,20,0.65
2023,3,8,13,18.4,3.7,200,36,1014.7,1019.4,2961,28.6,0.73
2023,3,8,14,17.9,4.3,250,33,1014.1,1018.8,2806,24,0.65
2023,3,8,15,17,3.9,250,41,1014,1018.7,3397,18.2,0.92
2023,3,8,16,16.7,2.9,290,47,1014.1,1018.8,3898,17.7,0.62
2023,3,8,17,15.8,3.4,290,52,1014.2,1018.9,3857,14.9,0.85
2023,3,8,18,15.2,0.8,270,54,1013.7,1018.5,3659,13.3,1
2023,3,8,19,14.2,2.2,110,58,1013,1017.8,3445,11.2,0.79
2023,3,8,20,13.3,1.2,90,62,1013.2,1018,2834,8.9,0.75
2023,3,8,21,12.7,2.4,140,66,1012.5,1017.3,2444,9.1,1
2023,3,8,22,11.4,1.9,140,71,1011.8,1016.6,2273,7.6,0.91
2023,3,8,23,12.5,2.6,160,65,1011.6,1016.4,2762,8.7,0.64
2023,3,9,0,12.4,1.4,340,67,1011.8,1016.6,2606,9.1,0.67
2023,3,9,1,11.5,2.6,110,76,1011,1015.8,1662,9.1,0.7
2023,3,9,2,11.6,0.8,230,75,1010.3,1015.1,2082,8.7,0.59
2023,3,9,3,12.1,2,140,74,1009.7,1014.5,2267,9.2,0.63
2023,3,9,4,13.2,1.7,140,65,1009.4,1014.2,3000,9.6,0.56
2023,3,9,5,12.3,1.1,110,70,1009.3,1014.1,2611,9.4,0.64
2023,3,9,6,12.4,1.9,250,77,1009.5,1014.3,2512,9.6,0.59
2023,3,9,7,11.8,3.2,230,83,1009.3,1014.1,1397,10.1,0.75
2023,3,9,8,11.4,2.5,230,85,1009.9,1014.7,968,10.3,0.92
2023,3,9,9,10.8,3.2,270,87,1010.6,1015.4,526,10.5,0.62
2023,3,9,10,9.2,2.8,270,92,1011,1015.8,333,10.3,0.99
2023,3,9,11,9.3,2.2,290,89,1011.5,1016.3,466,11.8,1.08
2023,3,9,12,9.9,2.2,290,86,1011.2,1016,491,15.4,1.09
2023,3,9,13,11.3,1.9,320,78,1010.7,1015.5,524,21.3,0.98
2023,3,9,14,11.9,2.4,290,74,1010.1,1014.9,608,25.8,0.89
2023,3,9,15,12.7,2.7,290,68,1009.7,1014.5,690,25.5,0.84
2023,3,9,16,10.8,4.2,290,73,1010.5,1015.3,1121,20.9,0.55
2023,3,9,17,10.4,3.1,270,74,1011,1015.8,754,14.9,0.65
2023,3,9,18,9.8,1.5,250,77,1011.3,1016.1,783,11.3,0.7
2023,3,9,19,8.1,2.1,250,86,1011.8,1016.7,572,8.3,0.97
2023,3,9,20,7.2,0.8,250,89,1012.4,1017.3,504,6.5,0.9
2023,3,9,21,6.4,1,230,92,1012.7,1017.6,374,5.4,0.88
2023,3,9,22,5.9,1,250,94,1013.3,1018.2,322,4.8,1.13
2023,3,9,23,5.3,0.7,50,95,1013.3,1018.2,317,4,0.76
2023,3,10,0,4.9,0.6,290,96,1013.6,1018.5,280,3.5,0.92
2023,3,10,1,4.2,0.9,270,96,1014.2,1019.2,233,3,0.74
2023,3,10,2,3.9,0.5,270,97,1014.4,1019.4,155,2.7,0.89
2023,3,10,3,3.4,0.8,270,97,1014,1019,154,2.3,0.78
2023,3,10,4,3.2,1,290,99,1013.7,1018.7,84,2,0.51
2023,3,10,5,2.3,0.9,290,98,1014,1019,249,1.6,0.68
2023,3,10,6,2.8,0.5,320,99,1014.4,1019.4,174,1.6,0.63
2023,3,10,7,2.7,0.2,0,100,1014.8,1019.8,206,1.4,0.61
2023,3,10,8,4.2,0.4,0,99,1015.1,1020.1,337,3.4,0.72
2023,3,10,9,8.8,0.4,0,84,1015.4,1020.3,556,10.4,0.87
2023,3,10,10,13.1,1.3,140,55,1015.2,1020,812,17.3,0.84
2023,3,10,11,16,2.6,140,42,1014.8,1019.5,1145,23,0.84
2023,3,10,12,18.6,3.2,160,28,1014.4,1019.1,1968,28.1,0.8
2023,3,10,13,20.1,3,200,24,1013.7,1018.4,2113,30.2,0.77
2023,3,10,14,21.5,3.4,200,24,1012.7,1017.3,1592,31,0.86
2023,3,10,15,21.7,3.9,230,26,1012.3,1016.9,1484,29.9,0.99
2023,3,10,16,22,2.9,230,25,1012.1,1016.7,1663,26.5,0.83
2023,3,10,17,21.3,2.3,250,25,1012.2,1016.8,1548,20.8,0.79
2023,3,10,18,18.8,2.2,230,32,1012.5,1017.2,1339,16.2,0.69
2023,3,10,19,16.4,0.5,270,39,1013.1,1017.8,1258,12,0.95
2023,3,10,20,14.5,1.1,250,47,1013.9,1018.7,1116,10.3,0.86
2023,3,10,21,13,0.6,200,53,1014.3,1019.1,1024,8.7,0.94
2023,3,10,22,11.5,0.7,270,59,1015,1019.8,909,7.9,1.05
2023,3,10,23,10.9,0.5,110,62,1015.2,1020,803,7.2,0.92
2023,3,11,0,9.9,0.8,110,67,1015.4,1020.2,785,6.7,0.73
2023,3,11,1,10,0.6,70,68,1015.7,1020.6,647,6.4,0.59
2023,3,11,2,8.9,0.4,0,74,1016.2,1021.1,551,5.9,0.54
2023,3,11,3,8.6,1.4,110,76,1016,1020.9,545,5.6,0.59
2023,3,11,4,7.9,0.5,340,80,1016.2,1021.1,446,5,0.75
2023,3,11,5,7.7,1.1,110,83,1016.2,1021.1,432,4.7,0.58
2023,3,11,6,7.4,1,50,83,1016.8,1021.7,377,4.4,0.56
2023,3,11,7,6.6,1.1,320,85,1017.1,1022,370,4.2,0.43
2023,3,11,8,7.6,1,290,84,1017.5,1022.4,379,6.3,0.4
2023,3,11,9,11.4,0.5,270,74,1018.2,1023,476,10.3,0.43
2023,3,11,10,17,2.2,110,37,1018,1022.7,976,20.5,1.24
2023,3,11,11,19.6,2.2,180,27,1017.4,1022.1,1757,27.2,0.85
2023,3,11,12,20.8,1.3,180,23,1017.3,1022,1901,31.2,0.86
2023,3,11,13,22.6,2.3,180,19,1016.6,1021.2,2514,34.8,0.63
2023,3,11,14,23.1,2.9,180,19,1015.8,1020.4,2319,35.1,0.65
2023,3,11,15,22.6,4,250,17,1015.7,1020.3,2628,28.9,0.75
2023,3,11,16,20.9,4,290,28,1016,1020.7,1753,25.5,0.49
2023,3,11,17,18.4,3.2,270,33,1016.1,1020.8,1553,20,0.41
2023,3,11,18,15.9,2.7,290,42,1016.4,1021.2,1966,15.9,0.71
2023,3,11,19,14.4,2,320,44,1016.7,1021.5,1623,12.5,0.76
2023,3,11,20,13.4,1.4,290,47,1017.2,1022,1461,11,0.92
2023,3,11,21,12,1.8,230,55,1017.5,1022.3,1077,9.5,0.85
2023,3,11,22,10.5,0.6,250,63,1017.6,1022.5,864,8.4,0.63
2023,3,11,23,10.2,0.1,0,64,1017.4,1022.3,900,8.2,0.46
2023,3,12,0,9.8,0.5,110,67,1017,1021.9,850,8.2,0.35
2023,3,12,1,9.5,1.7,140,68,1016.9,1021.8,830,6.7,0.32
2023,3,12,2,9.1,0.4,0,69,1016.3,1021.2,777,6.5,0.4
2023,3,12,3,9.2,1.5,200,67,1015.7,1020.6,858,5.9,0.28
2023,3,12,4,9.8,2.3,180,68,1015.2,1020,884,6.3,0.45
2023,3,12,5,10.1,2.6,230,81,1014.9,1019.8,531,8.4,0.58
2023,3,12,6,7.6,2.6,320,85,1014.4,1019.3,434,8.2,0.45
2023,3,12,7,6.7,3,270,97,1014.6,1019.5,164,7.7,0.43
2023,3,12,8,6.6,1.6,270,97,1014,1018.9,565,7.5,0.39
2023,3,12,9,5.9,2.7,290,96,1014.7,1019.6,694,7.2,0.52
2023,3,12,10,5.8,2.6,270,97,1014.4,1019.3,581,7.2,0.44
2023,3,12,11,6.2,2.9,270,96,1015.1,1020,448,7.3,0.83
2023,3,12,12,6.4,2.4,270,92,1015,1019.9,594,7.7,0.88
2023,3,12,13,6.1,4.3,230,91,1015,1019.9,1034,7.7,0.85
2023,3,12,14,6.3,3.6,250,88,1014.6,1019.5,3207,8.6,0.79
2023,3,12,15,5.4,6.4,250,79,1014.6,1019.5,2483,8.6,0.8
2023,3,12,16,6.2,4.6,270,69,1014.2,1019.1,2666,9.5,0.71
2023,3,12,17,6.9,6.6,270,43,1014.2,1019.1,3592,7.5,0.71
2023,3,12,18,5.2,5.5,270,43,1015,1020,4453,4.3,0.6
2023,3,12,19,3.4,7.2,290,45,1016.1,1021.1,5000,1.8,1.03
2023,3,12,20,2.6,4.8,290,42,1017.2,1022.2,3500,0.6,0.71
2023,3,12,21,2.2,6,290,38,1017.9,1022.9,5000,0.5,0.9
2023,3,12,22,1.8,6,290,38,1018.5,1023.5,5000,0.2,0.6
2023,3,12,23,1.5,5.6,290,37,1019,1024,5000,0,0.55
2023,3,13,0,0.9,5.3,290,37,1019.2,1024.3,5000,-0.5,0.51
2023,3,13,1,0.3,4.1,290,32,1019.6,1024.7,5000,-1,0.34
2023,3,13,2,-0.3,4.6,290,32,1019.8,1024.9,5000,-1.4,0.36
2023,3,13,3,-0.6,3.1,290,30,1019.8,1024.9,5000,-1.8,0.34
2023,3,13,4,-0.7,3.1,270,30,1019.7,1024.8,5000,-2,0.38
2023,3,13,5,-1.1,3.2,270,33,1020.2,1025.3,5000,-2.2,0.47
2023,3,13,6,-1.1,3,270,37,1020.8,1025.9,5000,-2.4,0.39
2023,3,13,7,-1.2,2.8,290,37,1021,1026.1,5000,-2.5,0.51
2023,3,13,8,0,2.3,290,34,1021.1,1026.2,4997,-1.5,0.91
2023,3,13,9,1.4,3.4,290,28,1020.7,1025.7,5000,0.1,0.73
2023,3,13,10,2.8,2.4,290,25,1020.2,1025.2,5000,6.9,0.83
2023,3,13,11,4,2.5,290,22,1019.6,1024.6,5000,15.5,0.96
2023,3,13,12,5.4,1.4,250,22,1018.9,1023.9,5000,20.1,0.91
